"ccode","year","ingo_uia","polity2","xrcomp","xropen","xconst","parcomp","physint","disap","kill","polpris","tort","injud","amnesty","pop","gdppc","rentspc","military","execrlc","trade_gdp","fdi_net_in","public_trial","fair_trial","final_decision","legislative_ck","structad","imfstruct","wbimfstruct","britcol","common","hr_law","cat_ratify","cpr_ratify","ythblgap","latent","latent_sd","terrrev","laworder","cim","CIE","lagus","lagun","hrordinal","nonhrordinal","cwar","iwar","aibr_lag","ainr_lag","avmdia_lag","hro_shaming_lag","physint_lag","amnesty_lag","disap_lag","kill_lag","polpris_lag","tort_lag","latent_lag"
255,1991,2733,10,3,4,7,5,8,2,2,2,2,2,1,NA,NA,NA,0,1,NA,NA,0,0,0,2,0,0,0,0,0,NA,1,1,15.6999998092651,1.62491951191075,0.289075955568021,0,6,89.530086517334,6.3613600730896,0,0,0,0,0,0,NA,NA,NA,NA,7,1,2,2,1,2,1.60343949105875
255,1992,2827,10,3,4,7,5,8,2,2,2,2,2,1,NA,NA,NA,0,1,NA,NA,0,0,0,2,0,0,0,0,0,NA,1,1,15.1000003814697,1.46628119126563,0.268947781984724,0,5.66666650772095,88.6628210544586,6.40697765350342,0,0,0,0,0,0,3,0,0.5,NA,8,1,2,2,2,2,1.62491951191075
255,1993,2911,10,3,4,7,5,7,2,1,2,2,2,1,NA,NA,NA,0,1,NA,NA,0,0,0,2,0,0,0,0,0,NA,1,1,14.5,1.40360224277173,0.258810433009032,0,5,89.2710864543915,6.46819734573364,0,0,0,0,0,0,9,0,0,2,8,1,2,2,2,2,1.46628119126563
255,1994,2974,10,3,4,7,5,8,2,2,2,2,2,3,NA,NA,NA,0,1,NA,NA,0,0,0,2,0,0,0,0,0,NA,1,1,14,1.34075862501176,0.255351186109421,0,5.75,88.9944970607758,6.5449595451355,0,0,0,0,0,0,0,0,0,3,7,1,2,1,2,2,1.40360224277173
255,1995,3061,10,3,4,7,5,8,2,2,2,2,2,2,NA,NA,NA,0,1,NA,NA,0,0,0,2,0,0,0,0,0,NA,1,1,13.3999996185303,1.28947087980105,0.246428338893798,0,6,88.9334082603455,6.58272790908813,0,0,0,0,0,0,7,2,0,0,8,3,2,2,2,2,1.34075862501176
255,1996,3204,10,3,4,7,5,8,2,2,2,2,2,1,NA,NA,NA,0,1,NA,NA,0,0,0,2,0,0,0,0,0,NA,1,1,13.3999996185303,1.51093169837765,0.268005984291087,0,6,89.2167747020721,6.6196985244751,0,0,0,0,0,0,12,1,0.5,2,8,2,2,2,2,2,1.28947087980105
255,1997,3291,10,3,4,7,5,8,2,2,2,2,2,NA,NA,NA,NA,0,1,NA,NA,0,0,0,2,0,0,0,0,0,NA,1,1,13.3000001907349,1.65568702570175,0.271059510377445,0,6,89.4512116909027,6.66015911102295,0,0,0,0,0,0,4,1,0,2,8,1,2,2,2,2,1.51093169837765
255,1998,3385,10,3,4,7,5,8,2,2,2,2,2,1,NA,NA,NA,0,1,NA,NA,0,0,0,2,0,0,0,0,0,NA,1,1,13.1999998092651,1.71209825964697,0.261750528866107,0,6,90.2209639549255,6.69441080093384,0,0,0,0,0,0,6,1,0.5,4,8,NA,2,2,2,2,1.65568702570175
255,1999,3459,10,3,4,7,5,6,2,2,1,1,2,1,NA,NA,NA,0,3,NA,NA,0,0,0,2,0,0,0,0,0,NA,1,1,13.1999998092651,1.56385005881404,0.249949200172182,0,6,NA,6.79923295974731,0,0,0,0,0,0,6,2,0.5,1,8,1,2,2,2,2,1.71209825964697
260,1981,NA,10,3,4,7,5,8,2,2,2,2,2,2,61663,10348.19,61.5154647827148,0,NA,47.8327522277832,0.0413102023303509,NA,NA,NA,NA,0,0,0,0,0,1,0,0,19.7000007629395,1.18077199191578,0.285340877247871,0,NA,90.4242753982544,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,1982,NA,10,3,4,7,5,7,2,2,1,2,2,2,61596,10893.64,53.9281997680664,0,NA,48.0584335327148,0.101224131882191,NA,NA,NA,NA,0,0,0,0,0,1,0,0,19.7000007629395,1.13133030596073,0.270233861669967,0,NA,90.5180752277374,NA,0,0,0,1,0,0,NA,NA,NA,NA,8,2,2,2,2,2,1.18077199191578
260,1983,NA,10,3,4,7,5,8,2,2,2,2,2,2,61383,11522.81,46.0517845153809,0,NA,47.177734375,0.23116560280323,NA,NA,NA,NA,0,0,0,0,0,1,0,0,19.7000007629395,1.16454282047333,0.268906027617468,0,NA,90.2648389339447,NA,0,0,0,0,0,0,NA,NA,NA,NA,7,2,2,2,1,2,1.13133030596073
260,1984,NA,10,3,4,7,5,7,2,2,2,1,2,2,61126,12112.71,42.0411338806152,0,NA,50.0664978027344,0.0755181610584259,NA,NA,NA,NA,0,0,0,0,0,1,0,0,19.7000007629395,1.15539660675445,0.262772392105006,0,5,90.3003990650177,NA,0,0,0,0,0,0,NA,NA,NA,NA,8,2,2,2,2,2,1.16454282047333
260,1985,NA,10,3,4,7,5,7,2,2,1,2,2,2,60975,12680.49,36.2954254150391,0,NA,51.8801918029785,0.1158796697855,NA,NA,NA,NA,0,0,0,0,0,1,0,0,19.6000003814697,1.2038078332983,0.2513574042498,0,5,90.5165016651154,NA,0,0,0,0,0,0,NA,NA,NA,NA,7,2,2,2,2,1,1.15539660675445
260,1986,NA,10,3,4,7,5,8,2,2,2,2,2,2,61010,13663.29,20.3469638824463,0,NA,46.5027313232422,0.221364945173264,NA,NA,NA,NA,0,0,0,0,0,1,0,0,18.8999996185303,1.27793826018852,0.251346764607357,0,5,90.3231620788574,NA,0,0,0,0,0,0,NA,NA,NA,NA,7,2,2,2,1,2,1.2038078332983
260,1987,NA,10,3,4,7,5,8,2,2,2,2,2,2,61077,14367.44,10.6225252151489,0,NA,45.1436882019043,0.168644845485687,NA,NA,NA,NA,0,0,0,0,0,1,0,0,18.2999992370605,1.29690873608542,0.249892017431987,0,5,89.8887693881989,NA,0,0,0,0,0,0,0,0,0.5,NA,8,2,2,2,2,2,1.27793826018852
260,1988,NA,10,3,4,7,5,6,2,2,1,1,2,2,61420,15343.95,5.90931177139282,0,NA,46.0500450134277,0.0785218626260757,NA,NA,NA,NA,0,0,0,0,0,1,0,0,17.6000003814697,1.30478503470413,0.264723121227492,0,5.91666650772095,89.0659987926483,NA,0,0,0,0,0,0,0,0,0,NA,8,2,2,2,2,2,1.29690873608542
260,1989,NA,10,3,4,7,5,7,2,2,2,1,2,1,62062,16324.14,11.9452562332153,0,NA,48.9614906311035,0.518084526062012,NA,NA,NA,NA,0,0,0,0,0,1,0,0,16.8999996185303,1.45603372901933,0.305107445877614,0,6,89.0882432460785,NA,0,0,0,0,0,0,0,0,0,NA,6,2,2,2,1,1,1.30478503470413
260,1990,NA,10,3,4,7,5,NA,NA,NA,NA,NA,NA,NA,63253,17849.04,11.885347366333,0,NA,49.6641693115234,0.175209760665894,NA,NA,NA,NA,0,0,0,0,0,1,0,0,16.2000007629395,1.45659199098776,0.409698911470249,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,7,1,2,2,2,1,1.45603372901933
265,1981,NA,-9,1,4,1,1,NA,NA,NA,NA,NA,NA,3,16740,6986,NA,0,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,19.7000007629395,-0.768151161275231,0.225658567583288,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,1982,NA,-9,1,4,1,1,NA,NA,NA,NA,NA,NA,3,16700,7629,NA,0,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,19.7000007629395,-0.770471828142381,0.223038735352822,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,-0.768151161275231
265,1983,NA,-9,1,4,1,1,NA,NA,NA,NA,NA,NA,3,16700,8086,NA,0,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,19.7000007629395,-0.725491569876025,0.221879068435605,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,-0.770471828142381
265,1984,690,-9,1,4,1,1,NA,NA,NA,NA,NA,NA,3,16670,8597,NA,0,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,19.7000007629395,-0.657742016670968,0.222806680408638,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,-0.725491569876025
265,1985,NA,-9,1,4,1,1,NA,NA,NA,NA,NA,NA,3,16640,9337,NA,0,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,19.6000003814697,-0.509579708149486,0.22811490561724,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,-0.657742016670968
265,1986,688,-9,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,16620,9839,NA,0,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,18.8999996185303,-0.48630793537369,0.237144776748116,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,-0.509579708149486
265,1987,738,-9,1,4,1,1,NA,NA,NA,NA,NA,NA,3,16640,10493,NA,0,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,18.2999992370605,-0.355116087545923,0.232079569835897,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,-0.48630793537369
265,1988,793,-9,1,4,1,1,NA,NA,NA,NA,NA,NA,3,16670,11209,NA,0,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,17.6000003814697,-0.0463036522873192,0.244718756643363,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,NA,NA,3,NA,NA,NA,NA,-0.355116087545923
265,1989,829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16670,8805,NA,0,3,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,16.8999996185303,0.324787000457287,0.271692104724305,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,3,NA,NA,NA,NA,-0.0463036522873192
265,1990,878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16670,9145,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,16.2000007629395,0.695755686376666,0.315999402075192,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,0.324787000457287
290,1981,670,-8,1,4,2,1,6,2,2,0,2,1,3,35914.73,3385.29,23.0067539215088,0,3,NA,NA,1,0,0,-1,0,0,0,0,0,NA,0,1,21.8999996185303,-0.494210839623212,0.209821678030065,0,NA,78.5015761852264,2.51866221427917,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1982,935,-8,1,4,2,1,4,1,1,1,1,1,3,36261.62,3340.81,20.2090969085693,0,3,NA,NA,1,0,0,-1,0,0,0,0,0,NA,0,1,21.1000003814697,-0.712415066337928,0.202337861643946,0,NA,76.4696717262268,2.41399765014648,1,0,0,1,0,0,NA,NA,NA,NA,6,3,2,2,0,2,-0.494210839623212
290,1983,970,-7,1,4,3,1,4,2,1,0,1,1,3,36602.12,3569.72,15.7024822235107,0,3,NA,NA,1,0,0,-1,0,0,0,0,0,NA,0,1,20.3999996185303,-0.740524016199801,0.201469956630803,0,NA,75.566440820694,2.44525814056396,1,0,0,1,0,0,NA,NA,NA,NA,4,3,1,1,1,1,-0.712415066337928
290,1984,995,-7,1,4,3,1,4,2,1,0,1,1,3,36919.55,3840.96,13.6673126220703,0,3,NA,NA,1,0,0,-1,0,0,0,0,0,NA,0,1,19.7000007629395,-0.736734261139898,0.200127673190857,0,4,76.3038337230682,2.4706244468689,1,0,0,1,0,0,NA,NA,NA,NA,4,3,2,1,0,1,-0.740524016199801
290,1985,995,-7,1,4,3,1,3,2,1,0,0,0,3,37201.89,4142.05,11.7691602706909,1,3,NA,0.0211253445595503,1,0,0,-1,0,0,0,0,0,NA,0,1,18.8999996185303,-0.763536397922167,0.197398380717439,0,4,75.9022116661072,2.48578476905823,1,0,0,1,0,0,NA,NA,NA,NA,4,3,2,1,0,1,-0.736734261139898
290,1986,955,-7,1,4,3,1,4,2,2,0,0,0,3,37443.61,4401.67,7.45778560638428,1,3,NA,0.0216536708176136,1,0,0,-1,0,0,0,0,0,NA,0,1,18.8999996185303,-0.675729478361572,0.199659992164158,0,4,78.0906796455383,2.51322770118713,1,0,0,1,0,0,NA,NA,NA,NA,3,3,2,1,0,0,-0.763536397922167
290,1987,1038,-6,1,4,3,2,4,2,1,1,0,0,3,37647.45,4661.18,2.23134398460388,1,3,NA,0.0187859851866961,1,0,0,-1,0,0,0,0,0,NA,0,1,18.7999992370605,-0.542720788564894,0.20205908838566,0,4,81.6444158554077,2.52823042869568,1,0,0,1,0,0,9,0,0.5,NA,4,3,2,2,0,0,-0.675729478361572
290,1988,1110,-6,1,4,3,2,4,1,1,1,1,1,2,37819.97,4980.41,0.620760202407837,1,3,NA,0.0217947456985712,1,0,0,-1,0,0,0,0,0,NA,0,1,18.7000007629395,-0.203880287456554,0.208518438218503,0,4,78.3975124359131,2.91976237297058,1,0,0,0,0,0,3,0,1,NA,4,3,2,1,1,0,-0.542720788564894
290,1989,1177,5,2,4,4,4,5,2,1,1,1,2,2,37971.81,5217.12,3.50056481361389,1,3,NA,0.0133801335468888,1,0,0,-1,0,0,0,0,0,NA,1,1,18.6000003814697,0.108698174039176,0.216252779413441,0,4,85.7431650161743,2.17763543128967,0,0,0,0,0,0,4,0,1,NA,4,2,1,1,1,1,-0.203880287456554
290,1990,1251,5,2,4,4,4,6,2,2,2,0,1,2,38110.78,5076.88,2.64324951171875,1,3,45.857006072998,0.137878477573395,1,0,0,-1,0,1,1,0,0,NA,1,1,18.6000003814697,0.366905258160454,0.216947942381788,0,4,78.5839021205902,2.42985534667969,0,0,0,0,0,0,1,0,0.5,NA,5,2,2,1,1,1,0.108698174039176
290,1991,1327,8,3,4,6,4,6,2,2,2,0,2,2,38238.97,4877.83,3.03366184234619,0,0,44.7677803039551,0.34787729382515,1,0,0,-1,1,1,1,0,0,0,1,1,18.8999996185303,0.560423167950453,0.216526669039043,0,4,77.8306126594543,3.00530123710632,0,0,0,0,0,0,2,0,0,NA,6,2,2,2,2,0,0.366905258160454
290,1992,1433,8,3,4,6,4,6,2,2,1,1,2,1,38353.89,5163.26,1.13021421432495,0,0,41.9344139099121,0.734600782394409,1,0,1,-1,0,0,0,0,0,0,1,1,19.2999992370605,0.862349487805205,0.22074611678049,0,5.66666650772095,80.4722666740417,3.60736632347107,0,0,0,0,0,0,3,0,0,NA,6,2,2,2,2,0,0.560423167950453
290,1993,1544,8,3,4,6,4,7,2,2,2,1,1,1,38453.58,5528.59,0.777715802192688,0,0,41.0522308349609,1.82516300678253,1,0,1,-1,1,1,1,0,0,1,1,1,19.6000003814697,1.25170379187709,0.240356126611893,0,6,82.1437358856201,3.82899498939514,0,0,0,0,0,0,3,0,0,0,6,1,2,2,1,1,0.862349487805205
290,1994,1626,8,3,4,6,4,8,2,2,2,2,2,1,38534.62,5913.8,2.86823773384094,0,0,41.2698402404785,1.72962212562561,1,0,1,-1,0,1,1,0,0,1,1,1,19.8999996185303,1.52955126677144,0.255948228098463,0,6,84.1205060482025,3.87263703346252,0,0,0,0,0,0,5,0,0,0,7,1,2,2,2,1,1.25170379187709
290,1995,1704,9,3,4,7,4,7,2,2,2,1,2,1,38595,6452.43,1.77813184261322,0,0,44.2465209960938,2.63120484352112,1,0,1,-1,1,0,1,0,0,1,1,1,20.2999992370605,1.59229650909748,0.262920503400611,0,5.66666650772095,81.2679827213287,3.73755550384521,0,0,0,0,0,0,1,0,0,0,8,1,2,2,2,2,1.52955126677144
290,1996,1792,9,3,4,7,4,7,2,2,2,1,2,NA,38634.77,6891.6,1.15825545787811,0,3,46.0479202270508,2.87074446678162,1,0,1,-1,0,0,0,0,0,1,1,1,20.3999996185303,1.60726189103421,0.274745566335719,0,5,82.7315032482147,4.04654264450073,0,0,0,0,0,0,4,0,0.5,0,7,1,2,2,2,1,1.59229650909748
290,1997,1883,9,3,4,7,4,8,2,2,2,2,2,NA,38656.42,7387.44,0.939009130001068,0,3,50.7426948547363,3.12305450439453,1,2,1,-1,0,0,0,0,0,1,1,1,20.6000003814697,1.63590966264788,0.272446390290948,0,5,84.223735332489,4.09274387359619,0,0,0,0,0,0,5,0,0,0,7,NA,2,2,2,1,1.60726189103421
290,1998,1971,9,3,4,7,4,7,2,2,2,1,2,NA,38663.27,7803.56,0.706997513771057,0,3,56.7941207885742,3.6812858581543,1,2,1,-1,0,0,0,0,0,1,1,1,20.7000007629395,1.47432929026384,0.262212084956859,0,5,86.3089621067047,4.44628953933716,0,0,0,0,0,0,2,0,0,0,8,NA,2,2,2,2,1.63590966264788
290,1999,2038,9,3,4,7,4,8,2,2,2,2,2,1,38659.73,8213.51,1.25972545146942,0,3,54.2951049804688,4.33249378204346,1,2,1,-1,1,0,1,0,0,1,1,1,20.7999992370605,1.51984275206604,0.249829687263972,0,4.58333349227905,85.5393588542938,4.77270793914795,0,0,0,0,0,0,4,0,0,0,7,NA,2,2,2,1,1.47432929026384
305,1981,1104,10,3,4,7,5,8,2,2,2,2,2,NA,7546.85,10995.49,107.882186889648,0,3,70.7605438232422,0.46586000919342,NA,NA,NA,NA,0,0,0,0,0,0,0,1,20.7000007629395,2.14347979017308,0.518774817415666,0,NA,90.4945909976959,5.38772344589233,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,1982,1499,10,3,4,7,5,8,2,2,2,2,2,NA,7548.36,11896.13,92.3428802490234,0,3,66.3398208618164,0.294738918542862,NA,NA,NA,NA,0,0,0,0,0,0,0,1,20.7000007629395,2.14629730347361,0.485106694274879,0,NA,91.1110639572144,5.40818691253662,0,0,0,0,0,0,NA,NA,NA,NA,8,NA,2,2,2,2,2.14347979017308
305,1983,1538,10,3,4,7,5,8,2,2,2,2,2,NA,7554.2,12551.4,74.6598052978516,0,3,64.6341781616211,0.302775830030441,NA,NA,NA,NA,0,0,0,0,0,0,0,1,20.7000007629395,2.13058480238397,0.452150567947949,0,NA,90.7035529613495,5.45851945877075,0,0,0,0,0,0,NA,NA,NA,NA,8,NA,2,2,2,2,2.14629730347361
305,1984,1579,10,3,4,7,5,8,2,2,2,2,2,NA,7564.17,13043.16,65.0490493774414,0,3,68.881217956543,0.171262055635452,NA,NA,NA,NA,0,0,0,0,0,0,0,1,20.7000007629395,2.09199366629691,0.414838083051194,0,6,91.1340653896332,5.53104305267334,0,0,0,0,0,0,NA,NA,NA,NA,8,NA,2,2,2,2,2.13058480238397
305,1985,1579,10,3,4,7,5,8,2,2,2,2,2,NA,7578.26,13839.61,56.6720733642578,0,3,72.5145492553711,0.252069473266602,1,0,0,0,0,0,0,0,0,0,0,1,20.6000003814697,2.0238898791946,0.37359369981068,0,6,91.5618538856506,5.65923023223877,0,0,0,0,0,0,NA,NA,NA,NA,8,NA,2,2,2,2,2.09199366629691
305,1986,1466,10,3,4,7,5,8,2,2,2,2,2,1,7595.75,14410.63,26.6680603027344,0,3,66.2362747192383,0.190311715006828,1,0,0,0,0,0,0,0,0,0,0,1,20.1000003814697,1.90489614167101,0.331036155598442,0,6,91.9303357601166,5.77163743972778,0,0,0,0,0,0,NA,NA,NA,NA,8,NA,2,2,2,2,2.0238898791946
305,1987,1657,10,3,4,7,5,8,2,2,2,2,2,2,7617.09,15085.98,24.3856143951416,0,3,65.0350189208984,0.333238780498505,1,0,0,0,0,0,0,0,0,0,1,1,19.5,1.6881375478918,0.291541268731801,0,6,92.1269774436951,5.87382364273071,0,0,0,0,0,0,3,0,0,NA,8,1,2,2,2,2,1.90489614167101
305,1988,1773,10,3,4,7,5,6,2,2,1,1,2,1,7644.64,16174.35,17.922779083252,0,3,68.8710098266602,0.330151736736298,1,0,0,0,0,0,0,0,0,0,1,1,18.8999996185303,1.63728764806411,0.278362093597943,0,6,92.1507477760315,5.99811410903931,0,0,0,0,0,0,3,0,0,NA,8,2,2,2,2,2,1.6881375478918
305,1989,1864,10,3,4,7,5,7,2,2,2,1,2,1,7681.5,17396.04,25.9650344848633,0,3,72.9844436645508,0.445847064256668,1,0,0,0,0,0,0,0,0,0,1,1,18.3999996185303,1.62920256627848,0.273978811174957,0,6,92.0632660388947,6.09334754943848,0,0,0,0,0,0,1,0,0.5,NA,6,1,2,2,1,1,1.63728764806411
305,1990,1946,10,3,4,7,5,7,2,2,2,1,2,1,7729.24,18863.15,30.6247463226318,0,3,73.9691314697266,0.396484375,1,0,0,0,0,0,0,0,0,0,1,1,17.7999992370605,1.54622403146352,0.26838908782394,0,6,92.3450827598572,6.03928327560425,0,0,0,0,0,0,2,0,0,NA,7,1,2,2,2,1,1.62920256627848
305,1991,2029,10,3,4,7,5,7,2,2,2,1,2,1,7789.69,19882.46,28.27467918396,0,3,72.4760131835938,0.209333539009094,1,0,0,0,0,0,0,0,0,0,1,1,17.2999992370605,1.49975796428144,0.267911613454356,0,6,92.3831224441528,6.04133081436157,0,0,0,0,0,0,5,1,0.5,NA,7,1,2,2,2,1,1.54622403146352
305,1992,2113,10,3,4,7,5,7,2,2,2,1,2,1,7860.43,20587.33,20.3041477203369,0,3,69.9719848632812,0.747091233730316,1,0,0,0,0,0,0,0,0,0,1,1,16.7999992370605,1.5044272022312,0.266887818819829,0,6,92.4524068832397,6.06078863143921,0,0,0,0,0,0,7,0,0,NA,7,1,2,2,2,1,1.49975796428144
305,1993,2174,10,3,4,7,5,7,2,2,2,1,2,1,7933.47,20835.66,15.5121088027954,0,3,65.4594039916992,0.599222004413605,1,0,0,0,0,0,0,0,0,0,1,1,16.3999996185303,1.56910614012718,0.269692622605686,0,6,92.4141108989716,6.2811107635498,0,0,0,0,0,0,4,0,0,0,7,1,2,2,2,1,1.5044272022312
305,1994,2243,10,3,4,7,5,7,2,2,2,1,2,1,7998.02,21486.55,14.5902433395386,0,3,68.2704467773438,1.05070447921753,1,0,0,0,0,0,0,0,0,0,1,1,15.8999996185303,1.66385129098871,0.269872458818682,0,6,92.3892557621002,6.25441408157349,0,0,0,0,0,0,3,0,0,0,7,1,2,2,2,1,1.56910614012718
305,1995,2306,10,3,4,7,5,7,2,2,2,1,2,1,8046.53,22321.46,14.5254878997803,0,3,70.6206893920898,0.796647548675537,1,0,0,0,0,0,0,0,0,0,1,1,15.3999996185303,1.74850870503482,0.271392407356957,0,6,92.2778904438019,6.35921907424927,0,0,0,0,0,0,5,2,0,0,7,1,2,2,2,1,1.66385129098871
305,1996,2405,10,3,4,7,5,8,2,2,2,2,2,1,8075.6,22958.41,14.9365043640137,0,3,72.5306015014648,1.88116979598999,1,0,0,0,0,0,0,0,0,1,1,1,15.3000001907349,1.82870015743712,0.280405797607023,0,6,92.1243667602539,6.60279989242554,0,0,0,0,0,0,3,1,0,0,7,1,2,2,2,1,1.74850870503482
305,1997,2496,10,3,4,7,5,8,2,2,2,2,2,1,8087.93,23607.28,13.1346874237061,0,3,79.0082397460938,1.2624876499176,1,0,0,0,0,0,0,0,0,1,1,1,15.1999998092651,1.88927520279462,0.280652675248371,0,6,92.2004461288452,6.43152236938477,0,0,0,0,0,0,4,2,0,0,8,1,2,2,2,2,1.82870015743712
305,1998,2584,10,3,4,7,5,6,2,2,2,0,2,NA,8089.72,24525.72,6.97036123275757,0,3,81.2051696777344,2.17656946182251,1,0,0,0,0,0,0,0,0,1,1,1,15.1000003814697,1.79278292115829,0.284726300145859,0,6,NA,6.52632522583008,0,0,0,0,0,0,7,0,0,0,8,1,2,2,2,2,1.88927520279462
305,1999,2626,10,3,4,7,5,7,2,2,2,1,2,1,8090.24,25623.12,11.3387155532837,0,3,82.9286499023438,1.41700160503387,1,0,0,0,0,0,0,0,0,1,1,1,15,1.7778435733411,0.265252308257585,0,6,NA,6.67927265167236,0,0,0,0,0,0,2,0,0,0,6,NA,2,2,2,0,1.79278292115829
310,1981,605,-7,1,4,3,1,7,2,2,1,2,0,2,10705.15,5512.53,166.031021118164,0,3,80.0951919555664,NA,0,0,0,0,0,0,0,0,0,0,0,1,16.8999996185303,0.219811516257828,0.224650344106917,0,NA,NA,4.27266597747803,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1982,843,-7,1,4,3,1,6,2,2,1,1,0,2,10687.68,6022.85,162.014007568359,0,3,75.1106033325195,NA,0,0,0,0,0,1,1,0,0,0,0,1,16.7000007629395,0.225167393800484,0.224723339746189,0,NA,73.7537086009979,4.28351879119873,0,0,0,0,0,0,NA,NA,NA,NA,7,2,2,2,1,2,0.219811516257828
310,1983,888,-7,1,4,3,1,6,2,2,1,1,0,2,10657.97,6293.2,130.969589233398,0,3,78.5703811645508,NA,0,0,0,0,0,0,0,0,0,0,0,1,16.5,0.277746185533667,0.222928362428765,0,NA,72.2047924995422,4.28970384597778,0,0,0,0,0,0,NA,NA,NA,NA,6,2,2,2,1,1,0.225167393800484
310,1984,910,-7,1,4,3,1,7,2,2,1,2,0,2,10620.52,6697.54,118.463729858398,0,3,79.0060043334961,NA,0,0,0,0,0,1,1,0,0,0,0,1,16.2999992370605,0.414495697265235,0.227392991489783,0,5,71.4068710803986,4.30405855178833,0,0,0,0,0,0,NA,NA,NA,NA,6,2,2,2,1,1,0.277746185533667
310,1985,910,-7,1,4,3,1,6,2,2,0,2,1,2,10579.09,6890.17,105.78099822998,0,3,82.3249053955078,NA,0,0,0,0,0,0,0,0,0,0,0,1,16.1000003814697,0.515630625732226,0.228356525076843,0,5,71.0031569004059,4.32138872146606,0,0,0,0,0,0,NA,NA,NA,NA,7,2,2,2,1,2,0.414495697265235
310,1986,890,-7,1,4,3,1,7,2,2,1,2,1,2,10533.82,7007.9,58.428840637207,0,3,80.6932373046875,NA,0,0,0,0,1,0,1,0,0,0,0,1,16.5,0.597815487238688,0.224829368696413,0,5,70.299768447876,4.13912153244019,0,0,0,0,0,0,NA,NA,NA,NA,6,2,2,2,0,2,0.515630625732226
310,1987,974,-7,1,4,3,1,6,2,2,1,1,1,2,10485.09,7536.59,36.2558784484863,0,3,76.2165603637695,NA,0,0,0,0,0,0,0,0,0,0,1,1,16.7999992370605,0.754252235912455,0.22799196902064,0,5,73.7844347953796,4.20526599884033,0,0,0,0,0,0,2,0,0,NA,7,2,2,2,1,2,0.597815487238688
310,1988,1048,-2,2,4,3,2,7,2,2,1,2,1,2,10437.35,8081.02,21.600061416626,0,3,70.9635238647461,NA,0,0,0,0,1,1,1,0,0,0,1,1,17.2000007629395,1.01966193458807,0.240228916272401,0,5,72.5578248500824,4.0419225692749,0,0,0,0,0,0,0,0,0,NA,6,2,2,2,1,1,0.754252235912455
310,1989,1109,4,NA,NA,NA,NA,8,2,2,2,2,2,1,10396.03,8459,39.3983459472656,0,3,68.7420043945312,NA,0,0,0,0,0,0,0,0,0,0,1,1,17.5,1.45421704487581,0.258903212210265,0,5,74.2009401321411,4.1760139465332,0,0,0,0,0,0,1,0,1,NA,7,2,2,2,1,2,1.01966193458807
310,1990,1178,10,3,4,7,5,8,2,2,2,2,2,NA,10364.84,8606.53,42.080207824707,0,3,59.6769828796387,1.6753591299057,2,2,0,2,1,1,1,0,0,0,1,1,17.7999992370605,1.59474811665221,0.283341889097535,0,5,76.8454968929291,4.01168203353882,0,0,0,0,0,0,1,0,0,NA,8,1,2,2,2,2,1.45421704487581
